id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
3094,Gasmotin Tablet,Lambung & Maag,45000.0,195,Mosapride Citrate 5mg,"Dispepsia, lambung lambat, mual; Gejala terkait: lambung lambat; dispepsia; mual",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mosapride Citrate 5mg,"Dispepsia, lambung lambat, mual; lambung lambat; dispepsia; mual; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.","Diare, nyeri kepala",2027-06-30,Tablet,https://placehold.co/400x300/f8fafc/10b981?text=Gasmotin+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3095,Nairet Tablet,Lambung & Maag,25000.0,473,Bismuth Subcitrate,Tukak lambung H. pylori; Gejala terkait: helicobacter pylori; tukak lambung,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Bismuth Subcitrate,Tukak lambung H. pylori; helicobacter pylori; tukak lambung; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Feses hitam, mual",2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/10b981?text=Nairet+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3096,Entrostop Tablet,Pencernaan & Diare,9000.0,439,"Attapulgite 300mg, Pectin 100mg",Diare non-spesifik; Gejala terkait: diare; mencret; mulas,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Attapulgite 300mg, Pectin 100mg",Diare non-spesifik; diare; mencret; mulas; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Sembelit, mual",2028-03-15,Tablet,/static/medicines/Entrostop Tablet.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3097,Entrostop Anak Sirup,Pencernaan & Diare,18000.0,494,"Attapulgite, Pectin sirup anak",Diare anak; Gejala terkait: diare anak; mencret anak,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Attapulgite, Pectin sirup anak",Diare anak; diare anak; mencret anak; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Sembelit,2028-03-15,Sirup,/static/medicines/Entrostop Anak Sirup.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3098,Diatabs Tablet,Pencernaan & Diare,7500.0,263,Attapulgite 600mg,Diare menyerap racun; Gejala terkait: diare keracunan; mencret air,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Attapulgite 600mg,Diare menyerap racun; diare keracunan; mencret air; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Sembelit,2028-03-15,Tablet,/static/medicines/Diatabs Tablet.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3099,Diapet Kapsul Strip 4s,Pencernaan & Diare,3500.0,347,"Daun Jambu Biji, Kunyit",Diare herbal; Gejala terkait: diare herbal; mules,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Daun Jambu Biji, Kunyit",Diare herbal; diare herbal; mules; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-12-31,Produk,/static/medicines/Diapet Kapsul Strip 4s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3100,Diapet Kapsul Strip 10s,Pencernaan & Diare,8000.0,106,"Daun Jambu Biji, Kunyit",Diare herbal kemasan besar; Gejala terkait: diare herbal,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Daun Jambu Biji, Kunyit",Diare herbal kemasan besar; diare herbal; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2026-12-31,Produk,/static/medicines/Diapet Kapsul Strip 10s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3101,Diapet Anak Sirup,Pencernaan & Diare,15000.0,197,"Daun Jambu Biji, Kunyit sirup",Diare anak herbal; Gejala terkait: diare anak herbal; mencret anak,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Daun Jambu Biji, Kunyit sirup",Diare anak herbal; diare anak herbal; mencret anak; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2026-12-31,Sirup,/static/medicines/Diapet Anak Sirup.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3102,Diapet Box isi 120 Tablet,Pencernaan & Diare,65000.0,51,"Daun Jambu Biji, Kunyit tablet",Diare herbal stok besar; Gejala terkait: diare herbal besar,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Daun Jambu Biji, Kunyit tablet",Diare herbal stok besar; diare herbal besar; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2026-12-31,Tablet,/static/medicines/Diapet Box isi 120 Tablet.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3103,Norit Tube (40 Tablet),Pencernaan & Diare,25000.0,297,Activated Charcoal 260mg,"Keracunan makanan, kembung berlebih; Gejala terkait: keracunan makanan; salah makan; norit",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Activated Charcoal 260mg,"Keracunan makanan, kembung berlebih; keracunan makanan; salah makan; norit; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Feses hitam,2027-06-30,Tablet,/static/medicines/Norit Tube (40 Tablet).jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3104,Norit Box 50s,Pencernaan & Diare,30000.0,357,Activated Charcoal 260mg,Keracunan makanan stok; Gejala terkait: keracunan; norit,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Activated Charcoal 260mg,Keracunan makanan stok; keracunan; norit; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Feses hitam,2028-12-31,Produk,/static/medicines/Norit Box 50s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3105,Dulcolax Tablet 5 mg,Pencernaan & Diare,22000.0,415,Bisacodyl 5mg,Sembelit; Gejala terkait: susah bab; sembelit; pencahar,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Bisacodyl 5mg,Sembelit; susah bab; sembelit; pencahar; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Kram perut, diare",2027-06-30,Tablet,/static/medicines/Dulcolax Tablet 5 mg.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3106,Dulcolax Suppositoria 10mg,Pencernaan & Diare,35000.0,408,Bisacodyl 10mg,Sembelit dengan suppositoria dewasa; Gejala terkait: sembelit berat; suppositoria dewasa,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Bisacodyl 10mg,Sembelit dengan suppositoria dewasa; sembelit berat; suppositoria dewasa; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Kram perut,2027-06-30,Produk,/static/medicines/Dulcolax Suppositoria 10mg.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3107,Dulcolax Anak Suppositoria 5mg,Pencernaan & Diare,30000.0,230,Bisacodyl 5mg,Sembelit anak dengan suppositoria; Gejala terkait: sembelit anak; suppositoria anak,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Bisacodyl 5mg,Sembelit anak dengan suppositoria; sembelit anak; suppositoria anak; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Kram perut,2027-06-30,Produk,/static/medicines/Dulcolax Anak Suppositoria 5mg.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3108,Dulcolax Botol 120ml,Pencernaan & Diare,35000.0,459,Bisacodyl 5mg/5ml sirup,Sembelit sirup; Gejala terkait: sembelit sirup; susah bab sirup,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Bisacodyl 5mg/5ml sirup,Sembelit sirup; sembelit sirup; susah bab sirup; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Kram perut, mual",2028-12-31,Produk,/static/medicines/Dulcolax Botol 120ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3109,Microlax Tube 5ml,Pencernaan & Diare,28000.0,112,"Na Lauryl Sulfoacetate, Sorbitol",Sembelit segera cair; Gejala terkait: bab keras; sembelit parah; pencahar instan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Na Lauryl Sulfoacetate, Sorbitol",Sembelit segera cair; bab keras; sembelit parah; pencahar instan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Ketidaknyamanan anus,2028-12-31,Produk,/static/medicines/Microlax Tube 5ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3110,Oralit Sachet,Pencernaan & Diare,1000.0,211,"Glukosa 20g, NaCl 3.5g, KCl 1.5g, NaHCO3 2.5g",Rehidrasi saat diare; Gejala terkait: dehidrasi diare; oralit; cairan tubuh,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Glukosa 20g, NaCl 3.5g, KCl 1.5g, NaHCO3 2.5g",Rehidrasi saat diare; dehidrasi diare; oralit; cairan tubuh; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mual bila terlalu cepat,2026-12-31,Sachet,/static/medicines/Oralit Sachet.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3111,Lodia Tablet,Pencernaan & Diare,25000.0,151,Loperamide HCl 2mg,Diare akut menghentikan segera; Gejala terkait: diare akut parah; diare air,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Loperamide HCl 2mg,Diare akut menghentikan segera; diare akut parah; diare air; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Sembelit, pusing",2027-06-30,Tablet,/static/medicines/Lodia Tablet.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3112,Lodia Box 100s,Pencernaan & Diare,180000.0,61,Loperamide HCl 2mg,Diare akut stok besar; Gejala terkait: diare akut stok,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Loperamide HCl 2mg,Diare akut stok besar; diare akut stok; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Sembelit,2028-03-15,Produk,/static/medicines/Lodia Box 100s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3113,Lacto-B Sachet,Pencernaan & Diare,8000.0,365,"Lactobacillus acidophilus, L. bulgaricus, Streptococcus thermophilus",Diare anak + probiotik; Gejala terkait: probiotik diare; mencret anak; flora usus,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Lactobacillus acidophilus, L. bulgaricus, Streptococcus thermophilus",Diare anak + probiotik; probiotik diare; mencret anak; flora usus; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2026-12-31,Sachet,/static/medicines/Lacto-B Sachet.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3114,Liprolac Sachet,Pencernaan & Diare,9000.0,243,Multi-strain probiotik,Kesehatan pencernaan; Gejala terkait: probiotik; pencernaan sehat,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Multi-strain probiotik,Kesehatan pencernaan; probiotik; pencernaan sehat; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2027-06-30,Sachet,/static/medicines/Liprolac Sachet.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3115,Liprolac Baby Drops,Pencernaan & Diare,150000.0,56,Multi-strain probiotik drops,Pencernaan bayi sehat; Gejala terkait: probiotik bayi; kolik bayi,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Multi-strain probiotik drops,Pencernaan bayi sehat; probiotik bayi; kolik bayi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2026-12-31,Produk,/static/medicines/Liprolac Baby Drops.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3116,Liprolac Botol 30ml,Pencernaan & Diare,45000.0,280,Multi-strain probiotik sirup,Pencernaan anak; Gejala terkait: probiotik anak,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Multi-strain probiotik sirup,Pencernaan anak; probiotik anak; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2027-06-30,Produk,/static/medicines/Liprolac Botol 30ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3117,Liprolac Botol 120ml,Pencernaan & Diare,85000.0,54,Multi-strain probiotik sirup besar,Pencernaan keluarga; Gejala terkait: probiotik keluarga,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Multi-strain probiotik sirup besar,Pencernaan keluarga; probiotik keluarga; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2026-12-31,Produk,/static/medicines/Liprolac Botol 120ml.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3118,Plantago Ovata Granul,Pencernaan & Diare,45000.0,448,Psyllium Husk,Sembelit kronis dan melancarkan BAB; Gejala terkait: sembelit kronis; konstipasi; BAB tidak lancar,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Psyllium Husk,Sembelit kronis dan melancarkan BAB; sembelit kronis; konstipasi; BAB tidak lancar; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Kembung sementara,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/f59e0b?text=Plantago+Ovata+Granul,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3119,Biolysin Sirup,Pencernaan & Diare,38000.0,412,"Lysine, Vitamin B Kompleks, Zinc",Nafsu makan anak; Gejala terkait: nafsu makan anak; anak susah makan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Lysine, Vitamin B Kompleks, Zinc",Nafsu makan anak; nafsu makan anak; anak susah makan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-12-31,Sirup,https://placehold.co/400x300/f8fafc/f59e0b?text=Biolysin+Sirup,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3120,Curcuma Plus Sirup,Pencernaan & Diare,45000.0,173,"Curcuma Xanthorrhiza, Vitamin, Zinc","Nafsu makan kurang, pencernaan; Gejala terkait: nafsu makan; anak kurus; curcuma",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Curcuma Xanthorrhiza, Vitamin, Zinc","Nafsu makan kurang, pencernaan; nafsu makan; anak kurus; curcuma; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Jarang,2026-12-31,Sirup,https://placehold.co/400x300/f8fafc/f59e0b?text=Curcuma+Plus+Sirup,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3121,Scott's Emulsion,Pencernaan & Diare,55000.0,68,"Cod Liver Oil, Calcium, Vitamin A & D","Nafsu makan, daya tahan, pertumbuhan; Gejala terkait: minyak ikan; nafsu makan; vitamin ad",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Cod Liver Oil, Calcium, Vitamin A & D","Nafsu makan, daya tahan, pertumbuhan; minyak ikan; nafsu makan; vitamin ad; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Mual bila berlebih,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/f59e0b?text=Scott's+Emulsion,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3122,Noprovit Sirup,Pencernaan & Diare,35000.0,380,"Zinc, Vitamin B1, B6, B12",Nafsu makan anak; Gejala terkait: nafsu makan anak; zinc,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Zinc, Vitamin B1, B6, B12",Nafsu makan anak; nafsu makan anak; zinc; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-12-31,Sirup,https://placehold.co/400x300/f8fafc/f59e0b?text=Noprovit+Sirup,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3123,Enervon C Strip 4s,Vitamin & Suplemen,5000.0,373,"Vitamin C 500mg, Vitamin B Kompleks",Daya tahan tubuh; Gejala terkait: imun; vitamin c; capek,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Vitamin C 500mg, Vitamin B Kompleks",Daya tahan tubuh; imun; vitamin c; capek; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Urin kuning cerah,2028-03-15,Produk,/static/medicines/Enervon C Strip 4s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3124,Enervon C Effervescent,Vitamin & Suplemen,35000.0,497,"Vitamin C 1000mg, Vitamin B Kompleks effervescent",Daya tahan dan energi; Gejala terkait: imun effervescent; vitamin c tinggi,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Vitamin C 1000mg, Vitamin B Kompleks effervescent",Daya tahan dan energi; imun effervescent; vitamin c tinggi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Kembung,2028-12-31,Produk,/static/medicines/Enervon C Effervescent.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3125,Enervon C Plus Sirup,Vitamin & Suplemen,25000.0,444,"Vitamin C 100mg, Vitamin B Kompleks sirup",Daya tahan anak; Gejala terkait: vitamin c anak; imun anak,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Vitamin C 100mg, Vitamin B Kompleks sirup",Daya tahan anak; vitamin c anak; imun anak; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Urin kuning,2027-06-30,Sirup,/static/medicines/Enervon C Plus Sirup.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3126,Vitacimin Lemon Strip,Vitamin & Suplemen,2500.0,133,Vitamin C 500mg hisap rasa lemon,Suplemen Vitamin C hisap; Gejala terkait: vitamin hisap; sariawan; vitamin c,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Vitamin C 500mg hisap rasa lemon,Suplemen Vitamin C hisap; vitamin hisap; sariawan; vitamin c; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nyeri lambung,2028-03-15,Produk,/static/medicines/Vitacimin Lemon Strip.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3127,Vitacimin Sweet Orange Strip,Vitamin & Suplemen,2500.0,411,Vitamin C 500mg hisap rasa jeruk,Suplemen Vitamin C hisap; Gejala terkait: vitamin hisap; jeruk,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Vitamin C 500mg hisap rasa jeruk,Suplemen Vitamin C hisap; vitamin hisap; jeruk; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nyeri lambung,2028-12-31,Produk,/static/medicines/Vitacimin Sweet Orange Strip.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3128,Vitacimin Blueberry Strip,Vitamin & Suplemen,2500.0,119,Vitamin C 500mg hisap rasa blueberry,Suplemen Vitamin C hisap; Gejala terkait: vitamin hisap; blueberry,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Vitamin C 500mg hisap rasa blueberry,Suplemen Vitamin C hisap; vitamin hisap; blueberry; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nyeri lambung,2026-12-31,Produk,/static/medicines/Vitacimin Blueberry Strip.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3129,Vitacimin Box 100s,Vitamin & Suplemen,65000.0,59,Vitamin C 500mg hisap,Vitamin C stok besar; Gejala terkait: vitamin c stok besar,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Vitamin C 500mg hisap,Vitamin C stok besar; vitamin c stok besar; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nyeri lambung,2028-12-31,Produk,/static/medicines/Vitacimin Box 100s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3130,Vicee Strawberry Strip,Vitamin & Suplemen,2000.0,213,Vitamin C 500mg rasa stroberi,Suplemen Vitamin C; Gejala terkait: vitamin c stroberi; imun,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Vitamin C 500mg rasa stroberi,Suplemen Vitamin C; vitamin c stroberi; imun; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nyeri lambung,2027-06-30,Produk,/static/medicines/Vicee Strawberry Strip.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3131,Vicee Orange Strip,Vitamin & Suplemen,2000.0,277,Vitamin C 500mg rasa jeruk,Suplemen Vitamin C; Gejala terkait: vitamin c jeruk; imun,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Vitamin C 500mg rasa jeruk,Suplemen Vitamin C; vitamin c jeruk; imun; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nyeri lambung,2027-06-30,Produk,/static/medicines/Vicee Orange Strip.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3132,Imboost Strip 4s,Vitamin & Suplemen,20000.0,289,"Echinacea purpurea 250mg, Zinc 10mg, Vitamin C",Meningkatkan imun tubuh; Gejala terkait: sistem imun; cegah sakit; echinacea,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Echinacea purpurea 250mg, Zinc 10mg, Vitamin C",Meningkatkan imun tubuh; sistem imun; cegah sakit; echinacea; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Alergi (jarang),2027-06-30,Produk,/static/medicines/Imboost Strip 4s.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3133,Imboost Force Tablet,Vitamin & Suplemen,65000.0,58,"Echinacea, Zinc, Vitamin C, Elderberry",Imun booster tingkat lanjut; Gejala terkait: imun booster; elderberry,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Echinacea, Zinc, Vitamin C, Elderberry",Imun booster tingkat lanjut; imun booster; elderberry; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Alergi jarang,2028-03-15,Tablet,/static/medicines/Imboost Force Tablet.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3134,Imboost Kids Sirup,Vitamin & Suplemen,40000.0,274,"Echinacea, Zinc, Vitamin C sirup anak",Imun anak sering sakit; Gejala terkait: imun anak; anak sering sakit,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Echinacea, Zinc, Vitamin C sirup anak",Imun anak sering sakit; imun anak; anak sering sakit; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-12-31,Sirup,/static/medicines/Imboost Kids Sirup.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3135,Imboost Extra Vitamin C,Vitamin & Suplemen,45000.0,122,"Echinacea, Zinc, Vitamin C 1000mg",Imun dan vitamin C ekstra; Gejala terkait: imun vitamin c tinggi,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Echinacea, Zinc, Vitamin C 1000mg",Imun dan vitamin C ekstra; imun vitamin c tinggi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nyeri lambung,2027-06-30,Produk,/static/medicines/Imboost Extra Vitamin C.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3136,Stimuno Forte Kapsul,Vitamin & Suplemen,35000.0,351,Phyllanthus niruri 50mg,Imunomodulator fitofarmaka; Gejala terkait: imunomodulator; gampang sakit; daya tahan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Phyllanthus niruri 50mg,Imunomodulator fitofarmaka; imunomodulator; gampang sakit; daya tahan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2026-12-31,Produk,/static/medicines/Stimuno Forte Kapsul.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3137,Stimuno Sirup Anggur,Vitamin & Suplemen,32000.0,374,Phyllanthus niruri sirup rasa anggur,Daya tahan anak; Gejala terkait: imun anak anggur,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Phyllanthus niruri sirup rasa anggur,Daya tahan anak; imun anak anggur; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-03-15,Sirup,/static/medicines/Stimuno Sirup Anggur.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
3138,Stimuno Sirup Jeruk,Vitamin & Suplemen,32000.0,356,Phyllanthus niruri sirup rasa jeruk,Daya tahan anak; Gejala terkait: imun anak jeruk,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Phyllanthus niruri sirup rasa jeruk,Daya tahan anak; imun anak jeruk; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-12-31,Sirup,/static/medicines/Stimuno Sirup Jeruk.jpg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
