id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
7096,Acepress,Lainnya,24523.0,122,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7097,Acetensa,Lainnya,49214.0,155,-,"dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,"dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7098,Acetin,Lainnya,70911.0,139,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7099,Acetram,Lainnya,28001.0,231,-,", Dosis, dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis, dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/drugs/Mka4FC2JwWy40NDaS5htY/original/6l5fj20v5uzxwnq82o80yoop0pydc2zx.jpeg,True,[]
7100,Acetro,Lainnya,99374.0,238,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7101,Acetylcysteine,Lainnya,53308.0,121,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7102,Aciblock,Lainnya,24418.0,294,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7103,Acifar,Lainnya,91938.0,97,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7104,Acilaz,Lainnya,33756.0,298,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/jXDyzf1bsG8_w5x_VKUyn/original/056432800_1576490752-Penyebab-Masalah-Asam-Lambung-Sering-Kambuh-di-Malam-Hari-Shutterstock_176963621.jpg,True,[]
7105,Acitral,Lainnya,95566.0,246,Acitral,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,Acitral,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7106,Acitretin,Lainnya,28212.0,79,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/fUaqKLGZErrtJtSWIATAk/original/097074300_1540808107-8-Makanan-Ini-Picu-Psoriasis-By-MK-photograp55-Shutterstock.jpg,True,[]
7107,Aclam,Lainnya,32806.0,188,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7108,Aclasta,Lainnya,96493.0,241,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/WjG2T93zuW-OiP1gm2_0V/original/059402000_1540171056-Ketahui-4-Penyebab-Osteoporosis-By_Alex-Mit-Shutterstock.jpg,True,[]
7109,Aclonac,Lainnya,62389.0,246,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7110,Acnacare Plus,Lainnya,88797.0,252,-,", dan Efek Samping"",""meta_description"":""Informasi lengkap obat Vitamin B Kompleks IPI; Harga, Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""type"":""obat"",""media_images"":[{""original"":""https://asset-cdn.medkom",Sesuai resep dokter,-,", dan Efek Samping"",""meta_description"":""Informasi lengkap obat Vitamin B Kompleks IPI; Harga, Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""type"":""obat"",""media_images"":[{""original"":""https://asset-cdn.medkom",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7111,Acne Feldin,Lainnya,50504.0,270,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/ikOIgzWCDQysRszO2_1O-/original/084786200_1596697014-Obat-jerawat-shutterstock_1097602553.jpg,True,[]
7112,Acnebenz,Lainnya,29394.0,214,-,", Dosis, Cara Penggunaan dan Efek Samping"",""meta_description"":""Ingin tau Gentamicin obat apa, cari tau Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-s",Sesuai resep dokter,-,", Dosis, Cara Penggunaan dan Efek Samping"",""meta_description"":""Ingin tau Gentamicin obat apa, cari tau Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-s",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7113,Acnebenz CL,Lainnya,69010.0,210,-,", Dosis, Cara Penggunaan dan Efek Samping"",""meta_description"":""Ingin tau Gentamicin obat apa, cari tau Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-s",Sesuai resep dokter,-,", Dosis, Cara Penggunaan dan Efek Samping"",""meta_description"":""Ingin tau Gentamicin obat apa, cari tau Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-s",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7114,Acnelia,Lainnya,85133.0,97,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Sesuai resep dokter,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7115,Acnes Creamy Wash,Lainnya,95644.0,207,-,", Cara memakai, penyimpanan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Cara memakai, penyimpanan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7116,Acnes Spot Care,Lainnya,60414.0,76,-,", Dosis &amp; Cara pakai, Kandungan, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7117,Acnes Washing Bar,Lainnya,64752.0,170,-,", Dosis &amp; Cara pakai, Kandungan, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7118,Acnol Lotion,Lainnya,41435.0,199,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7119,Acnosil,Lainnya,65084.0,300,-,", Dosis, Cara Penggunaan dan Efek Samping"",""meta_description"":""Ingin tau Gentamicin obat apa, cari tau Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-s",Sesuai resep dokter,-,", Dosis, Cara Penggunaan dan Efek Samping"",""meta_description"":""Ingin tau Gentamicin obat apa, cari tau Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-s",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7120,Acpulsif,Lainnya,26867.0,161,-,"dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,"dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7121,Acran,Lainnya,77583.0,167,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/VHEKmvr-GJpvAlr6iKELg/original/019004700_1600326449-Asam-Lambung-Naik-shutterstock_756954385.jpg,True,[]
7122,Acrios,Lainnya,98176.0,176,-,"dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,"dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7123,Acrivastine,Lainnya,90375.0,128,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/MQxIPxHxdgP0wb6LCCKHD/original/054589600_1483459999-Apa-Beda-Kulit-Berjamur-dan-Kulit-Alergi.jpg,True,[]
7124,Act-HIB,Lainnya,23057.0,90,-,"dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,"dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7125,Actabone,Lainnya,31784.0,300,-,"dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,"dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7126,Actalipid,Lainnya,23327.0,135,-,"dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,"dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7127,Actapin,Lainnya,74252.0,235,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7128,Actaxon,Lainnya,89372.0,121,-,"dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,"dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7129,Actemra,Lainnya,27937.0,234,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/6xgx-BGuf74tc2cCZUE1X/original/049703700_1625734481-Actemra.jpg,True,[]
7130,Acticoat,Lainnya,72457.0,226,-,"dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,"dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7131,Acticoat Flex 3,Lainnya,66789.0,218,-,", Dosis, dan Efek Samping"",""slug"":""naviblef-wipes-manfaat-dosis-dan-efek-samping"",""short_desc"":""Naviblef Wipes adalah tisu steril untuk membersihkan kotoran di sekitar bulu mata dan kelopak mata akibat peradangan, alergi, atau gangguan mata seperti infestasi demodex. Hanya untuk pemakaian luar."",""ur",Sesuai resep dokter,-,", Dosis, dan Efek Samping"",""slug"":""naviblef-wipes-manfaat-dosis-dan-efek-samping"",""short_desc"":""Naviblef Wipes adalah tisu steril untuk membersihkan kotoran di sekitar bulu mata dan kelopak mata akibat peradangan, alergi, atau gangguan mata seperti infestasi demodex. Hanya untuk pemakaian luar."",""ur",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7132,Actifed,Lainnya,54124.0,161,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/drugs/61xpqiTF_SDB4Sdx6NwMt/original/1676017637-Actifed.jpg,True,[]
7133,Actifed Plus Cough Suppressant,Lainnya,64107.0,213,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7134,Actifed Plus Expectorant,Lainnya,81096.0,152,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7135,Actilyse,Lainnya,35093.0,184,-,"dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,"dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7136,Active Calcium,Lainnya,34996.0,168,-,", dan Efek Samping"",""meta_description"":""Informasi lengkap obat Vitamin B Kompleks IPI; Harga, Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""type"":""obat"",""media_images"":[{""original"":""https://asset-cdn.medkom",Sesuai resep dokter,-,", dan Efek Samping"",""meta_description"":""Informasi lengkap obat Vitamin B Kompleks IPI; Harga, Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""type"":""obat"",""media_images"":[{""original"":""https://asset-cdn.medkom",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7137,Actonel,Lainnya,30306.0,189,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/zDlCLE_6pdCEssN7n3CGl/original/045647200_1586401890-osteoporosis_dipicu_karena_diet.jpg,True,[]
7138,Actoplus Met,Lainnya,30803.0,128,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/category-topic/NlQa_nCoJXbFjZezl_H3q/original/1660449051-Diabetes2.png,True,[]
7139,Actos,Lainnya,58809.0,192,-,"dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,"dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7140,Actosmet,Lainnya,66676.0,226,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7141,Actrapid HM,Lainnya,80432.0,189,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara minum, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7142,Acuatim Cream,Lainnya,91784.0,108,-,"dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,"dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7143,Acucel,Lainnya,81278.0,51,-,", Dosis, Cara Penggunaan dan Efek Samping"",""meta_description"":""Ingin tau Gentamicin obat apa, cari tau Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-s",Sesuai resep dokter,-,", Dosis, Cara Penggunaan dan Efek Samping"",""meta_description"":""Ingin tau Gentamicin obat apa, cari tau Manfaat, Dosis \u0026 Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-s",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7144,Acyclovir,Lainnya,34011.0,192,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/drugs/brOQl8UnnIiRn9RuVN0cu/original/OBT0005058.jpg,True,[]
7145,Acyfote,Lainnya,67592.0,118,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7146,Adalat,Lainnya,78137.0,298,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/DKP4a8GIWFqybu5q92Wcy/original/041021700_1607930712-Kesamaan-Hipertensi-dan-Diabetes-by-pressfoto-Freepik.jpg,True,[]
7147,Adalat Oros,Lainnya,55338.0,206,-,", Dosis, dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis, dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2027-11-20,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/drugs/hBXdJgQXLmMKxAMkuF1UH/original/9ns9pu3cymvpchwwsazcpe3okotwkjeh.png,True,[]
7148,Adant Dispo,Lainnya,62614.0,95,-,"dan Efek Samping"" data-next-head=""""/>",Sesuai resep dokter,-,"dan Efek Samping"" data-next-head=""""/>",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7149,Addawa On,Lainnya,73702.0,94,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Sesuai resep dokter,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Konsultasikan dengan dokter,2026-12-31,Tablet,,True,[]
7150,Addawa Pegagan,Lainnya,73494.0,181,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Sesuai resep dokter,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7151,Addawa Sambiloto,Lainnya,95733.0,300,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Sesuai resep dokter,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Konsultasikan dengan dokter,2027-06-30,Tablet,,True,[]
7152,Addawa Temulawak,Lainnya,77994.0,129,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Sesuai resep dokter,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Konsultasikan dengan dokter,2027-11-20,Tablet,,True,[]
7153,Adecco,Lainnya,72818.0,281,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
7154,Adefovir,Lainnya,52693.0,196,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Sesuai resep dokter,-,", Dosis &amp; Cara pakai, Kandungan, Efek Samping, dan lainnya di sini."" data-next-head=""""/>",Konsultasikan dengan dokter,2026-12-31,Tablet,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/7VWSl_eCjBROCBeFSVrBK/original/044983700_1499836479-Menguak-Fakta-di-Balik-Mitos-Penyakit-Hepatitis-B.jpg,True,[]
7155,Adem Pil,Lainnya,98793.0,209,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Sesuai resep dokter,-,"dan Cara Pemakaian"",""meta_description"":""Informasi lengkap obat Propolis SM; Harga, Manfaat, Dosis \u0026 Cara Pakai, Kandungan, Efek Samping, dan lainnya di sini."",""meta_robots_index"":""index"",""meta_robots_follow"":""follow"",""thumbnail_url"":""https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws",Konsultasikan dengan dokter,2028-03-15,Tablet,,True,[]
